width_m,height_m,lat,long,age_years,installation_score,placement_score,violence_prob,explicit_prob,size_violation,geo_violation,structural_violation,content_violation
2.88302307153217,6.4837273679128415,48.99260929985169,-101.16003984342254,3.8063498395977002,98.3056624463385,0.9803705865452715,0.6015189224935641,0.2119287022943368,1,0,0,0
2.880644438540523,6.691435925300434,40.651130959834845,-91.68288151209657,8.289206139935928,78.9250595387897,0.7121645500619773,0.10273509213316223,0.8823820142703812,1,1,1,1
3.882310925928693,4.090164217761125,43.60416024793522,-119.49621793401295,1.1567611105221387,73.13472386422899,0.841094927599501,0.09658239769784494,0.8520757120377657,0,0,1,1
12.84769377515381,1.655039524813376,38.512942602101056,-93.06943246863693,1.4219861687046298,99.54734613295841,0.749744289705401,0.4637076345653719,0.5703283633408763,1,1,0,0
1.1525002365503485,3.3915078148025426,32.227370165147704,-92.14602605740744,5.298038706665008,63.90298834582035,0.5884160828691591,0.22666698277720587,0.012680175620549128,0,1,1,0
10.486733811713064,3.32016319863253,43.474140253969146,-79.27750111984157,7.772930071090008,92.80742149793963,0.5720411509992098,0.33043106122860855,0.9727074853927961,1,1,1,1
14.36485435768711,6.086168584809593,40.71884647410842,-110.25765360204292,7.989609163033412,86.74498361611573,0.9756785740027303,0.727805937251971,0.28866707726092045,1,0,1,1
12.896656747407285,3.7557309222040343,49.67914529549516,-107.86872929308639,1.6251770670695365,52.61580988677675,0.8261244452380397,0.8339454333472692,0.5703676140509273,1,0,1,1
7.9820366937515725,4.1897644264860805,44.357644228662245,-91.65943126761805,5.58085997221773,82.0157785510932,0.5587206111390801,0.7971762508613056,0.3632116797321704,0,1,1,1
2.079437604031419,6.037285169715997,41.35297978933368,-116.61952043899123,0.09982133134513793,78.57253382279262,0.7503013790616019,0.6645770483937703,0.32717905103947076,1,1,1,0
5.44766979496763,5.925306991570327,49.68700069690789,-116.99771522747234,8.054837679192852,87.11434490684063,0.8819577222262851,0.8485733940629537,0.34514256144764077,1,0,1,1
6.243515973896047,6.371334615071847,34.623405809797546,-110.66962935049135,9.178710028917898,51.42207985774432,0.7180321760451418,0.33662130085789477,0.31064070876078287,1,1,1,0
1.630253786782375,5.587576051817804,49.29240528214544,-113.88175543614791,6.041429366000459,52.80643204165876,0.8474789674280799,0.9443943635504273,0.8304457130294918,1,0,1,1
12.536219378551454,1.1477539463125022,35.148459596798524,-89.51772187446261,5.504217930294397,51.396155380800515,0.7878941947286928,0.24397490544306277,0.752359610547669,1,1,1,1
11.340504109404431,3.3042300715481705,48.14538477674451,-117.74090155083422,5.5787305035307835,89.0273581298115,0.552674381979565,0.6985527468335865,0.8017316382445961,1,1,1,1
10.96088503372798,5.674138065501541,32.32839383905961,-90.90945014495544,6.914325902251159,65.44645015880309,0.6135493880420968,0.7380300359363027,0.06392586751016249,1,1,1,1
2.4148650230845394,4.216355163741023,44.761682214151506,-74.50848864001323,7.371181950819262,96.08316094925496,0.536159866451258,0.5537597831010004,0.3528700107105117,0,1,1,0
4.543428334895987,4.330983975921056,49.65782157389368,-92.81762497039824,0.6559282074346495,58.38709591800935,0.8626783569844034,0.09768090252511519,0.9042144644795341,0,0,1,1
8.951995264472693,4.466465071275155,30.71371705283987,-90.04281582967437,9.08194648367061,92.85419746174517,0.9305808232237103,0.36018977348981684,0.7792612710334179,0,0,1,1
4.671158214270968,5.223418886008627,36.14737665636299,-103.78073754159999,5.653320640670342,84.81553713501326,0.6477372974167716,0.33207359465159525,0.4927407344373902,1,1,1,0
